V1,V2
X,1053041.0
Y,1182113.0
Y,928499.0
Y,1040521.0
X,953188.0
Y,891277.0
X,1043460.0
Y,1018810.0
X,886167.0
Y,968949.0
Y,1087851.0
X,1047041.0
X,897258.0
Y,1004480.0
Y,1422468.0
Y,891858.0
Y,1018660.0
X,997890.0
Y,895518.0
Y,1042031.0
X,1014450.0
X,1024720.0
X,881768.0
X,1100522.0
X,1077162.0
Y,925348.0
X,1030120.0
X,991050.0
X,1039340.0
Y,954359.0
Y,1008570.0
Y,945249.0
Y,889328.0
Y,1167443.0
X,997699.0
Y,938919.0
Y,1013671.0
Y,1043521.0
X,907128.0
Y,916608.0
Y,1000499.0
X,979159.0
Y,1179254.0
X,1060351.0
X,1039300.0
Y,967599.0
Y,1088321.0
X,1047820.0
Y,1060241.0
Y,895377.0
X,1004160.0
X,1234625.0
X,911248.0
X,1039471.0
X,1006310.0
X,1013840.0
X,992029.0
X,924488.0
Y,1003070.0
Y,894508.0
X,998469.0
Y,1009100.0
Y,906627.0
Y,1013110.0
X,1053171.0
X,1283895.0
Y,1112012.0
Y,1043521.0
Y,1048461.0
Y,915889.0
Y,957009.0
X,1005850.0
Y,904118.0
X,1018960.0
Y,990319.0
Y,1018090.0
Y,896467.0
X,1000020.0
X,958509.0
X,918938.0
Y,982980.0
Y,1004170.0
X,930599.0
Y,896347.0
Y,964959.0
X,916188.0
X,926869.0
X,1005460.0
Y,998740.0
Y,1031240.0
Y,901718.0
X,900097.0
X,1033580.0
X,894057.0
X,909597.0
X,1033211.0
Y,1179054.0
Y,980280.0
X,917918.0
X,1039261.0
Y,886187.0
X,1040760.0
Y,1490259.0
X,927899.0
Y,1013550.0
Y,959199.0
Y,885628.0
Y,970909.0
X,1014460.0
Y,1256684.0
X,937618.0
X,981169.0
X,1006389.0
Y,928248.0
Y,999219.0
X,925568.0
X,1211184.0
X,1031960.0
Y,1219344.0
X,1042840.0
X,936928.0
X,982159.0
X,1026760.0
Y,897607.0
Y,1049861.0
Y,978250.0
X,902578.0
X,992899.0
X,1044111.0
Y,1205234.0
X,910628.0
X,988030.0
Y,1018200.0
Y,887947.0
X,1074851.0
Y,1038270.0
Y,1142972.0
Y,955629.0
Y,1012010.0
X,953789.0
Y,884698.0
X,1047471.0
Y,989620.0
X,912118.0
Y,896217.0
X,1173613.0
Y,1201224.0
Y,908538.0
Y,949719.0
X,1246335.0
Y,913218.0
X,998339.0
X,1002079.0
Y,950369.0
Y,941469.0
X,1040171.0
X,1220764.0
Y,883327.0
Y,961589.0
Y,975099.0
X,942598.0
Y,1012300.0
Y,928778.0
X,1142012.0
X,892468.0
Y,1042460.0
X,1054431.0
Y,905748.0
Y,1005370.0
Y,1090981.0
Y,946428.0
Y,980599.0
X,978759.0
Y,1035180.0
X,905878.0
X,975509.0
X,1015949.0
X,910648.0
X,1017680.0
Y,1180733.0
X,995320.0
X,893718.0
Y,1001120.0
X,1043010.0
X,919309.0
Y,1011700.0
Y,1109102.0
X,898408.0
Y,966439.0
X,1038010.0
Y,999540.0
X,910138.0
Y,899378.0
X,1073512.0
X,897078.0
Y,1017160.0
Y,1420927.0
Y,1153563.0
Y,997880.0
Y,926338.0
Y,1041831.0
X,919027.0
X,975109.0
Y,1026410.0
Y,889708.0
X,1033350.0
X,1075911.0
Y,911358.0
Y,899148.0
Y,1017930.0
X,1041670.0
X,945979.0
X,1008900.0
Y,1021150.0
X,963479.0
Y,1317136.0
X,1058311.0
Y,949709.0
X,912378.0
Y,1004230.0
Y,1040881.0
X,914568.0
X,1031491.0
X,934468.0
X,1037961.0
X,1389387.0
Y,1021950.0
Y,944238.0
X,926239.0
X,1043161.0
Y,1033860.0
X,940969.0
Y,1004710.0
X,901418.0
X,917638.0
X,963619.0
Y,924078.0
Y,1060361.0
X,922578.0
Y,1013270.0
X,1011091.0
X,891167.0
Y,926658.0
X,1220224.0
X,1049451.0
X,907918.0
X,977579.0
Y,890188.0
Y,881018.0
Y,936299.0
X,1024080.0
X,1047611.0
X,902229.0
X,903568.0
X,1522570.0
X,937028.0
X,1007580.0
Y,981949.0
X,916078.0
X,917418.0
Y,917538.0
Y,1077482.0
Y,888708.0
X,898448.0
Y,921929.0
Y,1103022.0
Y,967199.0
X,1078852.0
Y,1028270.0
Y,906098.0
Y,1005839.0
Y,964670.0
Y,891518.0
X,902508.0
X,1047851.0
X,931649.0
X,908498.0
Y,1027420.0
X,933879.0
X,966479.0
Y,885057.0
X,1064861.0
Y,1009260.0
Y,883437.0
X,1033961.0
X,986080.0
Y,861457.0
X,896308.0
X,1068891.0
Y,1026240.0
Y,873627.0
Y,898388.0
Y,1025210.0
Y,898627.0
Y,960099.0
X,941168.0
Y,1030930.0
Y,862396.0
X,892698.0
X,1033690.0
Y,1006610.0
X,913169.0
X,1018760.0
Y,1444958.0
X,891978.0
X,966859.0
Y,941328.0
Y,999670.0
Y,1054931.0
Y,1069551.0
X,953168.0
Y,935959.0
X,1218524.0
X,1070071.0
X,909838.0
X,979750.0
X,1056801.0
X,897618.0
Y,1029520.0
Y,1036270.0
Y,989920.0
X,964649.0
Y,1037091.0
Y,1030420.0
Y,961199.0
X,1010869.0
Y,942359.0
X,971679.0
Y,990970.0
X,1051551.0
X,1066311.0
X,956450.0
Y,969229.0
Y,1028310.0
X,1017160.0
X,1059391.0
X,1030100.0
Y,950649.0
X,903028.0
Y,1015120.0
Y,1205134.0
Y,894758.0
X,992410.0
X,906528.0
X,1019110.0
Y,1123332.0
Y,1030130.0
X,1011350.0
Y,984569.0
X,975689.0
Y,1371447.0
Y,924038.0
Y,1006250.0
X,1000210.0
X,929138.0
Y,983430.0
X,1048551.0
X,913468.0
Y,898387.0
X,1000239.0
Y,943079.0
X,947149.0
X,1031250.0
X,1064291.0
X,1299685.0
X,1005340.0
X,1032490.0
Y,1044391.0
X,934058.0
Y,911898.0
X,927678.0
X,893707.0
Y,978500.0
Y,1053731.0
X,1087621.0
Y,899978.0
Y,1056801.0
X,1105311.0
X,916488.0
X,1016600.0
X,1041291.0
X,907098.0
Y,929398.0
Y,958679.0
Y,1063421.0
X,962599.0
X,932829.0
Y,928938.0
X,1004699.0
X,898738.0
X,1001160.0
X,1009210.0
X,890457.0
X,1026920.0
Y,919248.0
X,1018811.0
X,979979.0
X,1383298.0
Y,1039071.0
X,897988.0
Y,1017960.0
X,950889.0
X,895718.0
Y,969108.0
Y,1005050.0
X,1044551.0
X,892857.0
X,1008210.0
X,928899.0
X,948588.0
X,1013160.0
Y,953159.0
X,1032800.0
Y,957189.0
X,1007880.0
Y,1062891.0
Y,878377.0
Y,1024610.0
Y,937169.0
Y,983629.0
Y,971100.0
X,1054011.0
Y,1326546.0
Y,963309.0
Y,1014520.0
Y,1035911.0
X,911048.0
X,1040611.0
Y,1040731.0
X,926098.0
Y,903068.0
X,1042151.0
Y,1027301.0
Y,915628.0
Y,898647.0
X,1022490.0
X,884638.0
Y,921158.0
X,1055640.0
X,1025170.0
X,889607.0
Y,984210.0
X,1030530.0
X,985790.0
X,1376448.0
Y,967789.0
X,903938.0
X,1030260.0
X,1041210.0
Y,1027821.0
Y,904488.0
Y,960809.0
Y,989049.0
Y,909198.0
X,1002420.0
X,1017300.0
Y,1016521.0
X,899318.0
X,1032011.0
Y,973019.0
Y,920758.0
X,999919.0
Y,1041481.0
Y,1135942.0
X,925298.0
Y,982250.0
Y,1066051.0
X,914148.0
Y,1054151.0
Y,989819.0
X,916408.0
X,979430.0
X,917648.0
Y,1018130.0
X,927279.0
X,1019370.0
Y,1020269.0
X,899698.0
Y,943499.0
Y,1031920.0
X,1037851.0
Y,885758.0
X,1012350.0
X,998850.0
X,905037.0
Y,965049.0
X,1072631.0
X,914418.0
X,929708.0
Y,978170.0
Y,1057730.0
Y,894577.0
X,980860.0
X,1019560.0
X,929489.0
X,901168.0
X,1042510.0
Y,1009809.0
Y,932558.0
X,1003440.0
X,952449.0
Y,1019310.0
X,906798.0
X,987019.0
X,1494070.0
Y,883387.0
Y,884568.0
X,992540.0
Y,887828.0
Y,971919.0
Y,1015970.0
Y,1039881.0
X,925958.0
X,991519.0
X,1003150.0
X,906938.0
Y,978559.0
X,1029521.0
X,1085122.0
Y,891487.0
X,988020.0
X,1010530.0
Y,921768.0
X,1027980.0
X,1062661.0
Y,903938.0
Y,916748.0
X,914548.0
X,1020460.0
X,917889.0
Y,934488.0
X,1015180.0
Y,1031520.0
Y,911408.0
X,1012830.0
X,1033840.0
X,897148.0
X,1012790.0
Y,1006760.0
X,945848.0
Y,936429.0
Y,998120.0
Y,1014110.0
Y,891777.0
X,1021201.0
Y,913358.0
X,1073781.0
X,910378.0
Y,1039830.0
X,1077241.0
Y,894428.0
Y,1291215.0
Y,1048301.0
Y,935989.0
X,983509.0
Y,1215274.0
X,914198.0
X,1005570.0
X,1045101.0
X,1075711.0
X,892628.0
Y,1249675.0
X,1072161.0
Y,939079.0
Y,904468.0
Y,1060331.0
Y,990199.0
X,926999.0
X,1005569.0
Y,1048090.0
Y,910248.0
Y,993060.0
X,1457339.0
Y,934569.0
Y,958949.0
Y,1014850.0
Y,929758.0
Y,1039531.0
X,1029280.0
X,1039480.0
X,946979.0
Y,1015500.0
X,1039170.0
Y,873227.0
Y,1068071.0
Y,904138.0
Y,911788.0
Y,887578.0
X,1020260.0
X,1061381.0
X,936778.0
Y,1046171.0
Y,904958.0
X,926118.0
Y,955109.0
Y,1017760.0
X,1036570.0
Y,896418.0
Y,1293266.0
X,1063131.0
Y,909498.0
X,1070771.0
Y,1013890.0
X,917418.0
Y,893328.0
X,1059071.0
X,1084631.0
Y,903848.0
Y,1003460.0
Y,985899.0
X,935728.0
Y,990550.0
Y,1018900.0
Y,1017870.0
Y,936298.0
Y,1003599.0
Y,1034230.0
Y,911459.0
Y,1055991.0
Y,995580.0
Y,1010870.0
X,883297.0
Y,1031391.0
X,1043550.0
X,888738.0
X,1019430.0
X,1013130.0
X,939788.0
Y,915278.0
X,1024301.0
Y,916809.0
Y,930638.0
Y,1001779.0
Y,1025970.0
X,884547.0
Y,894917.0
X,979469.0
Y,1019550.0
Y,904537.0
X,1053611.0
X,987449.0
X,873217.0
Y,938309.0
X,1022351.0
X,1051640.0
X,1184303.0
X,1003260.0
X,1064061.0
Y,914238.0
X,1022730.0
Y,1003020.0
X,953279.0
X,929898.0
Y,985329.0
Y,993600.0
Y,926198.0
X,1012189.0
X,1014560.0
Y,959429.0
Y,969299.0
Y,1031330.0
Y,1068650.0
Y,886598.0
Y,988559.0
X,1025981.0
X,940299.0
Y,1009840.0
Y,1019890.0
Y,981820.0
X,933429.0
Y,978869.0
X,1051871.0
Y,915578.0
X,1010070.0
Y,1048591.0
Y,982669.0
X,984439.0
X,1051761.0
X,1033980.0
X,887757.0
X,1026961.0
X,957510.0
Y,928418.0
Y,1004110.0
Y,1016160.0
X,939109.0
Y,910228.0
Y,986039.0
X,1012360.0
X,908218.0
X,975099.0
Y,1020240.0
X,1077471.0
Y,901318.0
Y,994209.0
X,1035711.0
Y,922238.0
X,1027241.0
X,1024050.0
X,1059411.0
Y,961079.0
X,1023680.0
X,963789.0
Y,891168.0
Y,1004120.0
X,1387567.0
Y,893378.0
Y,984739.0
Y,923938.0
Y,930968.0
Y,878708.0
X,1048041.0
Y,1032491.0
Y,914198.0
Y,1019160.0
Y,1008529.0
Y,938839.0
Y,890487.0
Y,1239804.0
Y,1036410.0
Y,916928.0
X,923638.0
Y,1001680.0
X,899437.0
X,957288.0
Y,1033741.0
Y,1076782.0
X,906548.0
X,935138.0
Y,1024680.0
Y,899238.0
X,1009200.0
X,1092142.0
X,1075252.0
Y,883388.0
Y,883687.0
Y,950839.0
X,902707.0
Y,1007610.0
X,1076392.0
Y,1006120.0
Y,890647.0
X,980870.0
X,907868.0
X,902218.0
Y,1002280.0
X,1033220.0
X,942398.0
Y,881428.0
Y,976839.0
X,924888.0
Y,863087.0
Y,1232804.0
Y,1054831.0
X,1064331.0
Y,919848.0
Y,1006080.0
X,927108.0
Y,856577.0
X,1031130.0
Y,1057251.0
X,1001099.0
Y,973219.0
Y,1060471.0
X,967619.0
Y,882388.0
Y,1044071.0
X,1017640.0
X,887268.0
X,930328.0
Y,1026430.0
Y,971640.0
X,921338.0
Y,1021161.0
X,921368.0
X,890367.0
Y,991890.0
Y,1070511.0
Y,948549.0
X,905708.0
X,928568.0
Y,915849.0
X,1020740.0
Y,953859.0
Y,930109.0
X,1052481.0
X,910007.0
X,1060350.0
X,1039341.0
X,923278.0
Y,907948.0
Y,1025740.0
X,1070821.0
Y,1052180.0
Y,982320.0
X,1004300.0
X,1081311.0
Y,917218.0
X,1047611.0
Y,1324036.0
Y,1018790.0
Y,1227794.0
Y,1152433.0
X,996560.0
X,1114782.0
X,944808.0
X,945999.0
X,997529.0
X,1103502.0
Y,915038.0
X,976439.0
Y,1022490.0
X,944099.0
Y,959639.0
X,978209.0
X,1065931.0
Y,928939.0
Y,1013200.0
Y,937749.0
X,906078.0
X,962909.0
X,1036201.0
Y,1406118.0
X,1021760.0
Y,1062361.0
Y,930968.0
Y,899768.0
X,1016490.0
X,972099.0
X,905258.0
Y,967669.0
X,993790.0
X,1053261.0
X,911978.0
Y,930058.0
X,1010769.0
Y,948839.0
X,937499.0
Y,1007830.0
Y,1049221.0
Y,920488.0
X,925459.0
X,957039.0
X,878138.0
Y,918918.0
X,968119.0
Y,1375228.0
X,961559.0
Y,916058.0
Y,1100902.0
Y,915898.0
Y,1006059.0
X,1051260.0
X,905648.0
X,905098.0
X,1005900.0
X,1075731.0
Y,983890.0
Y,1013190.0
Y,966379.0
Y,959859.0
X,988049.0
Y,1001740.0
Y,1028490.0
X,993350.0
Y,988919.0
X,1014700.0
X,945948.0
X,1043720.0
Y,1004040.0
Y,992150.0
X,929098.0
Y,1001740.0
Y,1054731.0
X,921368.0
Y,997480.0
X,909788.0
X,952059.0
Y,919228.0
X,1039990.0
Y,1012050.0
X,894488.0
Y,919698.0
X,1029831.0
X,913629.0
X,932958.0
Y,1004100.0
X,1287035.0
X,926488.0
X,981599.0
X,919888.0
Y,926798.0
Y,958609.0
Y,1010900.0
X,1108062.0
X,931099.0
Y,1078421.0
Y,1030971.0
X,955959.0
X,1003050.0
X,984359.0
X,1018670.0
X,988050.0
X,1059261.0
Y,1034180.0
Y,909008.0
Y,1362337.0
X,1102981.0
Y,913998.0
Y,996770.0
X,1052041.0
X,904018.0
X,998080.0
Y,1025890.0
X,1105892.0
Y,927738.0
Y,949228.0
Y,1009630.0
Y,939049.0
Y,1027750.0
X,1068821.0
X,911148.0
Y,942539.0
Y,1012280.0
Y,1020350.0
Y,901617.0
Y,1012450.0
X,1033661.0
Y,851536.0
Y,962349.0
X,1038301.0
X,1059630.0
Y,873587.0
X,1034030.0
X,1003390.0
X,891568.0
X,1007210.0
Y,999720.0
Y,1208254.0
X,895578.0
X,1001739.0
Y,1030590.0
Y,935499.0
Y,1007080.0
X,1069962.0
X,884797.0
X,970989.0
Y,1041091.0
Y,1013630.0
X,905568.0
Y,1006160.0
Y,1003530.0
Y,895178.0
Y,1315637.0
X,1015090.0
Y,1046901.0
Y,898678.0
Y,1052070.0
X,1039410.0
X,897798.0
X,1021790.0
X,997480.0
Y,963819.0
Y,965329.0
Y,1034590.0
X,1060840.0
Y,873517.0
X,1037050.0
Y,996660.0
X,911468.0
Y,999360.0
X,1018990.0
X,1086861.0
Y,902977.0
Y,882818.0
X,1038791.0
Y,882408.0
Y,1034270.0
Y,1031540.0
Y,1009669.0
X,976979.0
Y,957548.0
Y,1040881.0
X,917818.0
X,980489.0
Y,995540.0
Y,906377.0
Y,891517.0
Y,979520.0
Y,1054651.0
X,893948.0
X,1029920.0
Y,1044521.0
Y,881368.0
X,951779.0
X,1122011.0
Y,1065871.0
X,891217.0
Y,982609.0
Y,974539.0
Y,1196024.0
X,1010810.0
X,1020350.0
X,974609.0
X,972419.0
X,1052281.0
X,1043751.0
Y,880877.0
Y,986739.0
X,994560.0
Y,899458.0
X,923488.0
Y,930328.0
Y,1026990.0
X,903038.0
X,1009500.0
Y,982259.0
X,895738.0
Y,971499.0
Y,1018000.0
Y,1059361.0
Y,967248.0
X,981229.0
Y,1010200.0
X,917409.0
Y,1031230.0
Y,1021850.0
X,919869.0
X,911148.0
Y,979139.0
Y,971789.0
X,921448.0
Y,995510.0
Y,1034621.0
Y,1030660.0
Y,911768.0
X,1034511.0
Y,960949.0
Y,906898.0
X,1020840.0
X,1061271.0
X,981259.0
Y,970399.0
X,1060001.0
X,1054690.0
X,895288.0
Y,984410.0
X,1321816.0
X,898198.0
Y,1003109.0
Y,1006080.0
Y,905847.0
X,936769.0
X,1028880.0
Y,1049921.0
X,899578.0
Y,1006389.0
X,926178.0
Y,905018.0
Y,972840.0
Y,982119.0
Y,1014820.0
X,909488.0
X,1010170.0
X,1041380.0
Y,918728.0
X,1028210.0
X,1020450.0
X,1064691.0
X,898398.0
Y,956749.0
Y,1032621.0
Y,898278.0
Y,1030030.0
X,1032991.0
X,1024080.0
X,948409.0
X,1122402.0
Y,1044961.0
X,894437.0
X,979960.0
Y,967039.0
X,952659.0
Y,969609.0
X,1058921.0
X,1020941.0
X,910848.0
X,895447.0
X,1048170.0
Y,911288.0
X,1006290.0
X,1080851.0
Y,992720.0
Y,886517.0
X,1026720.0
X,1073232.0
Y,889247.0
X,998050.0
Y,933669.0
X,1033011.0
Y,946378.0
X,1177363.0
X,1044800.0
Y,913798.0
X,981720.0
Y,990350.0
X,1041691.0
Y,1450859.0
Y,983469.0
X,926498.0
X,1001920.0
Y,1018991.0
Y,1022520.0
Y,904967.0
X,1187023.0
Y,1093371.0
X,903468.0
X,983419.0
X,999020.0
Y,994260.0
Y,1010950.0
Y,1004839.0
X,1176283.0
X,946249.0
X,1038431.0
X,1079362.0
X,896308.0
Y,1072092.0
Y,946919.0
Y,914168.0
X,1001520.0
X,1088761.0
Y,1005440.0
X,956469.0
X,1113222.0
X,932298.0
X,930208.0
Y,1049311.0
Y,1060621.0
Y,899138.0
Y,988449.0
X,1022130.0
X,1268265.0
Y,907898.0
X,1025561.0
X,1033820.0
Y,919788.0
X,903388.0
X,1286436.0
Y,883927.0
Y,895068.0
Y,1083971.0
X,1033120.0
Y,907398.0
Y,1526261.0
X,1048241.0
X,943979.0
Y,1004310.0
X,924978.0
Y,1130292.0
X,1011320.0
X,1083151.0
X,1015280.0
X,953889.0
Y,933388.0
Y,1156503.0
Y,901187.0
X,1012311.0
X,1028950.0
Y,1069481.0
Y,1018070.0
Y,1037571.0
X,993380.0
X,956809.0
Y,988020.0
Y,1024111.0
Y,894568.0
X,933798.0
X,1027940.0
X,1007970.0
X,929948.0
X,1016120.0
X,1116522.0
X,963179.0
Y,1010431.0
X,940899.0
Y,952779.0
Y,912718.0
X,911078.0
Y,987750.0
Y,891968.0
X,1048981.0
Y,956519.0
Y,1048731.0
X,1067921.0
X,1037431.0
X,1105992.0
Y,983859.0
X,1103811.0
Y,981869.0
Y,966049.0
Y,1337796.0
X,1018290.0
X,974239.0
Y,978369.0
X,1046841.0
X,1084812.0
X,979680.0
Y,1032730.0
X,1102381.0
X,934019.0
Y,1017230.0
X,1321576.0
Y,911758.0
Y,1260555.0
Y,999089.0
Y,947629.0
Y,1288525.0
X,953839.0
Y,918008.0
X,960759.0
Y,1029130.0
Y,1030670.0
X,905598.0
Y,949909.0
Y,1025680.0
Y,931488.0
X,917058.0
Y,1049451.0
X,1291715.0
X,1039490.0
Y,914369.0
Y,1012460.0
Y,902828.0
X,999549.0
Y,1041021.0
X,988449.0
Y,999099.0
X,1052461.0
X,979329.0
Y,909538.0
Y,985259.0
Y,1010950.0
Y,930749.0
Y,1007650.0
X,1054390.0
X,1068061.0
X,915919.0
Y,1396548.0
X,1053111.0
X,918898.0
X,990629.0
Y,924518.0
Y,932119.0
X,1032411.0
X,1042111.0
X,1032361.0
X,966669.0
Y,1003939.0
X,1036841.0
X,921939.0
X,1030890.0
X,988649.0
Y,958939.0
X,987930.0
X,1038350.0
X,949709.0
Y,907268.0
Y,987399.0
Y,953619.0
X,956809.0
X,1004589.0
Y,1027450.0
Y,999209.0
X,888247.0
Y,988609.0
Y,1034931.0
X,934329.0
X,1036610.0
Y,1057211.0
Y,895758.0
Y,936448.0
X,1028260.0
X,1049911.0
Y,896828.0
Y,1016750.0
Y,997549.0
X,888678.0
X,946839.0
X,923268.0
X,1036901.0
X,895767.0
Y,1037620.0
Y,1006620.0
X,909547.0
X,953529.0
X,1030640.0
X,1037661.0
X,908757.0
X,1010800.0
X,1004520.0
X,887108.0
Y,926509.0
X,1026120.0
X,1054550.0
Y,889177.0
Y,999350.0
X,1011880.0
X,1268215.0
Y,977949.0
Y,1036381.0
Y,992619.0
X,891517.0
Y,1012610.0
Y,1029410.0
X,892218.0
X,1018200.0
X,1007710.0
Y,951759.0
X,1029600.0
Y,1009240.0
Y,1021900.0
X,898697.0
Y,904658.0
X,954799.0
Y,947669.0
Y,969659.0
Y,1018051.0
Y,1019320.0
X,953208.0
X,911667.0
Y,986760.0
Y,956009.0
X,1000889.0
Y,1040240.0
X,1026500.0
X,912948.0
Y,886767.0
Y,1016711.0
X,966828.0
X,1026920.0
X,1033110.0
X,1009360.0
Y,890968.0
X,1013850.0
Y,1031661.0
Y,887967.0
Y,1224984.0
X,995269.0
Y,945899.0
Y,1007740.0
Y,1025420.0
X,1031721.0
Y,891167.0
X,974289.0
X,1417078.0
Y,902168.0
Y,1006870.0
X,948268.0
Y,908708.0
X,999640.0
Y,1025480.0
Y,1026440.0
X,893178.0
X,922438.0
Y,978549.0
Y,940449.0
X,1021980.0
X,1037771.0
Y,1100852.0
Y,907148.0
X,913798.0
Y,1044491.0
Y,906028.0
Y,1024310.0
Y,1031430.0
Y,1158223.0
Y,913988.0
X,1047061.0
X,1047250.0
X,1012660.0
Y,962409.0
Y,1042401.0
Y,941479.0
X,1035380.0
X,941759.0
X,969489.0
Y,890467.0
Y,982830.0
Y,865857.0
Y,927598.0
Y,1019170.0
Y,1015910.0
Y,920048.0
X,913207.0
Y,999610.0
Y,906737.0
Y,925758.0
Y,1064710.0
X,1042660.0
Y,1067241.0
Y,1001600.0
Y,1467499.0
Y,1003249.0
X,945938.0
Y,953559.0
X,1040010.0
Y,933788.0
X,1038251.0
X,923318.0
X,964639.0
X,897967.0
Y,1011520.0
X,962779.0
Y,915428.0
Y,1022011.0
Y,991710.0
Y,914038.0
Y,974919.0
X,1010200.0
X,966729.0
Y,905608.0
Y,1038900.0
Y,988439.0
Y,925628.0
X,1004120.0
X,1082821.0
X,1087822.0
Y,892428.0
Y,984009.0
Y,914308.0
Y,904338.0
X,993189.0
X,1022570.0
X,1086592.0
X,922187.0
X,979689.0
X,1030560.0
Y,927378.0
X,1227175.0
Y,989280.0
X,974669.0
X,1001420.0
X,1119011.0
Y,1305226.0
Y,989259.0
X,1054101.0
X,1017570.0
X,919828.0
Y,1357277.0
X,1082441.0
X,928349.0
X,1026911.0
X,986230.0
X,1021980.0
X,996840.0
Y,1058731.0
X,1046781.0
X,971429.0
X,1043840.0
X,1044651.0
X,980319.0
X,1024380.0
X,965719.0
Y,972150.0
X,1017730.0
Y,1005880.0
Y,1028480.0
Y,939898.0
Y,965029.0
X,1029670.0
Y,923288.0
X,920478.0
X,1001850.0
X,1067501.0
Y,942889.0
Y,1017130.0
X,1064031.0
X,915788.0
Y,1001340.0
Y,995670.0
X,922229.0
X,1009500.0
X,1010140.0
X,1052161.0
X,905278.0
Y,996950.0
Y,947518.0
Y,878598.0
Y,974109.0
X,1039861.0
X,1059931.0
X,917718.0
X,1091352.0
Y,903068.0
X,904229.0
Y,896198.0
Y,1000080.0
X,1031081.0
X,932979.0
Y,989349.0
Y,1004310.0
X,913938.0
Y,1040821.0
Y,1024021.0
Y,1015560.0
Y,916538.0
X,954059.0
Y,1019590.0
Y,1252145.0
Y,996039.0
X,1028351.0
Y,924248.0
X,1010930.0
X,935259.0
X,1043851.0
Y,908058.0
X,984089.0
X,1031060.0
Y,907548.0
X,1017470.0
X,1037170.0
X,1030161.0
X,1046351.0
Y,1062691.0
X,1045571.0
X,898718.0
X,1015871.0
Y,988019.0
Y,917648.0
X,995800.0
Y,1011850.0
X,1042650.0
Y,913968.0
Y,1004700.0
X,1066231.0
Y,911598.0
X,1018590.0
X,1030280.0
X,1019700.0
Y,1003840.0
X,1006059.0
Y,991689.0
Y,911248.0
Y,1018740.0
X,998880.0
Y,885007.0
X,925988.0
X,1047070.0
Y,1042471.0
X,903107.0
X,1001499.0
Y,967769.0
X,940418.0
Y,1004750.0
Y,911128.0
X,1342247.0
Y,895447.0
X,1035210.0
X,1047190.0
Y,908258.0
Y,1017661.0
X,1056421.0
Y,887188.0
Y,884307.0
Y,926089.0
X,1012360.0
X,927409.0
X,1235044.0
X,973680.0
X,897217.0
Y,1013611.0
Y,1035691.0
X,1011451.0
X,984129.0
Y,1063221.0
Y,1015840.0
Y,968129.0
X,1264356.0
Y,970730.0
X,1052710.0
X,1013600.0
Y,1049601.0
X,997319.0
X,1128943.0
X,1241405.0
X,997200.0
Y,962869.0
Y,1048440.0
Y,1263595.0
X,990699.0
Y,981960.0
Y,926008.0
X,960319.0
Y,1180463.0
X,1221724.0
Y,1112812.0
Y,919148.0
X,1031890.0
Y,946589.0
Y,930679.0
Y,1143322.0
Y,997980.0
X,1231175.0
Y,990800.0
X,1132602.0
Y,941869.0
Y,1044711.0
X,999439.0
X,1031980.0
Y,984499.0
X,1160463.0
X,1229624.0
X,911368.0
X,972079.0
X,978269.0
X,919498.0
Y,902748.0
Y,1234414.0
X,912498.0
Y,902628.0
X,925368.0
X,1065961.0
Y,902278.0
X,1034970.0
X,1002269.0
X,881588.0
X,976289.0
X,1083301.0
Y,927979.0
Y,911798.0
X,908158.0
X,1028341.0
Y,873737.0
Y,913107.0
Y,973679.0
X,1050031.0
Y,886307.0
X,913558.0
Y,911809.0
Y,1210553.0
Y,939479.0
X,1054641.0
X,1081951.0
X,920668.0
X,910788.0
Y,957668.0
X,919708.0
X,1012470.0
Y,1310596.0
Y,1231275.0
Y,910378.0
X,1023341.0
X,951639.0
X,1100682.0
X,900548.0
X,1333086.0
Y,955678.0
X,952968.0
Y,924579.0
Y,922988.0
Y,932689.0
X,1495069.0
X,997289.0
Y,1046370.0
Y,1079301.0
Y,1219104.0
X,947019.0
Y,4185323.0
Y,1187573.0
X,911318.0
Y,1155263.0
X,957089.0
X,1069071.0
X,984519.0
X,952398.0
Y,934278.0
X,1323757.0
X,929238.0
X,931758.0
X,920028.0
Y,894218.0
Y,1331636.0
X,994650.0
X,914348.0
Y,1002980.0
Y,1007500.0
X,1201283.0
Y,1092431.0
Y,1006830.0
X,917158.0
Y,1040881.0
Y,1049641.0
X,1116722.0
Y,1103882.0
Y,1070251.0
Y,912018.0
X,1046601.0
Y,966969.0
X,931048.0
X,1210733.0
Y,1291456.0
Y,938199.0
Y,996740.0
Y,1022889.0
X,1040190.0
X,1017980.0
X,1157123.0
X,1092711.0
X,920908.0
X,1622232.0
X,1075331.0
X,924259.0
Y,992809.0
X,1011810.0
X,974110.0
X,1304225.0
Y,1126011.0
Y,922128.0
Y,1007940.0
Y,1022620.0
X,979039.0
Y,895428.0
Y,946498.0
X,1348327.0
X,901478.0
X,1016580.0
Y,956719.0
X,1090021.0
X,1266245.0
Y,1046700.0
Y,965799.0
Y,965009.0
Y,1041711.0
X,1282436.0
X,973880.0
X,929608.0
Y,962979.0
X,978959.0
Y,1054030.0
X,1051211.0
Y,982219.0
Y,1125272.0
X,913388.0
X,1044931.0
Y,893498.0
X,1039410.0
X,987459.0
Y,882907.0
Y,1226745.0
Y,1041220.0
Y,898878.0
X,961369.0
X,901637.0
X,950208.0
